,Assets,AssetsCurrent,CashAndCashEquivalentsAtCarryingValue,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommonStockParOrStatedValuePerShare,CommonStockValue,IncomeTaxExpenseBenefit,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,OperatingIncomeLoss,PropertyPlantAndEquipmentNet,RetainedEarningsAccumulatedDeficit,StockholdersEquity,name,cityba,afs,Major Group,cluster label
1652,23637213.0,11300823.0,130707.0,46328.0,0.0001,59701.0,884.0,11617280.0,23637213.0,8574642.0,-4793355.0,3375573.0,1464110.0,437107.0,-2615070.0,430000.0,-11242516.0,12019933.0,"exactus, inc.",delray beach,4,28,0
1653,283146.0,62785242.07,22406.0,-64903668.28,0.0001,1892.0,-5685862.545,113420214.0,283146.0,410653.0,13459.0,-66929159.56,-166550.0,-72758.0,-64602.0,30170652.52,-3406160.0,-127507.0,cannassist international corp,fallbrook,4,28,0
1654,6605409.0,1268309.0,179811.0,130874.9841,0.001,5068525.0,-3284677.438,5472772.0,6605409.0,5472772.0,2236387.0,-289439.0,-1841640.0,-5486107.0,-1026122.0,111898.0,-91795702.0,1132637.0,"marijuana co of america, inc.",los angeles,4,28,0
1655,6605409.0,1268309.0,179811.0,93097.80068,0.001,5068525.0,-3301225.822,5472772.0,6605409.0,5472772.0,2236387.0,-289439.0,-1841640.0,-1828117.0,-1809039.0,111898.0,-91795702.0,1132637.0,"marijuana co of america, inc.",los angeles,4,28,0
1656,301786.0,55351.0,4062327.391,233578.8514,0.001,6955197.0,-3159259.128,11795601.0,301786.0,11482607.0,883991.0,-5905.0,-878086.0,-769184.0,-924947.0,14742.0,-68633468.0,-11493815.0,nutra pharma corp,coral springs,4,28,0
1657,174289.0,6571.0,1118.0,-133522.6875,0.001,1563286.0,-3204195.897,1046772.0,174289.0,1046772.0,222090.0,-40226.0,-204054.0,-140883.0,-125100.0,167718.0,-10471076.0,-1136483.0,neutra corp.,sugar land,4,28,0
1658,1146307000.0,442090000.0,289238000.0,142525000.0,0.891191361,0.0,63650000.0,390072000.0,1146307000.0,76738000.0,230019000.0,-136688000.0,49194000.0,70958000.0,148861000.0,427666000.0,190648000.0,756235000.0,trulieve cannabis corp.,quincy,4,28,0
1659,434901.0,176230.0,9736054.252,1750.0,0.001,7225350.0,-3709028.468,43289305.0,434901.0,41397020.0,634533.0,-38450.0,-594333.0,-34016256.0,-541203.0,23319.0,-102649724.0,-42854404.0,nutra pharma corp,coral springs,4,28,0
1660,120281000.0,80348000.0,32133000.0,1655000.0,0.01,88000.0,1357000.0,40198000.0,120281000.0,22072000.0,-14112000.0,-5039000.0,20806000.0,10768000.0,13672000.0,22271000.0,66949000.0,80083000.0,natural alternatives international inc,carlsbad,4,28,0
1661,649644.0,363789.0,-14355470.93,50480.0,0.001,7267620.0,-2915594.085,39893742.0,649644.0,38726039.0,1329013.0,-180664.0,-1097869.0,3362218.0,-979915.0,41521.0,-99331405.0,-39244098.0,nutra pharma corp,coral springs,4,28,0
1662,2106494.0,537593.0,74503.0,-25104.58673,0.001,3136775.0,0.0,7567861.0,2106494.0,7567861.0,1467704.0,118984.0,-1723950.0,-12145382.0,-4854891.0,6542.0,-86309595.0,-5461367.0,"marijuana co of america, inc.",los angeles,4,28,0
1663,709931.0,709931.0,40565.0,-1264565.429,0.0,5065208.0,0.0,5007338.0,709931.0,510632.0,263206.0,1069368.0,-1362590.0,-5584669.0,19155852.09,-186611441.4,10989604.0,-4297407.0,"potnetwork holdings, inc.",ft. lauderdale,4,28,0
1664,27254564.0,18293083.0,14534211.0,10673516.6,0.001,15262.0,1282815.0,99610009.66,27254564.0,5819161.0,11988395.0,-1281007.0,2939306.0,2978948.0,1426737.0,2832400.0,-4170036.0,21217973.0,"grove, inc.",henderson,4,28,0
1665,642217000.0,417725000.0,120801000.0,-602000.0,1.0,18991000.0,5829000.0,306044000.0,642217000.0,144156000.0,-8084000.0,-24967000.0,30660000.0,36768000.0,21341000.0,92517000.0,525926000.0,336173000.0,lindsay corp,omaha,1,35,0
1666,20670260.0,12050207.0,5218.0,2534.0,0.01,45735.0,-67423.0,10903335.0,20670260.0,8176704.0,1653531.0,-310958.0,-1340039.0,64090.0,-219742.0,5232017.0,6192708.0,9766925.0,arts way manufacturing co inc,armstrong,4,35,0
1667,1208826000.0,622520000.0,85630000.0,35435000.0,0.1,1186000.0,8245000.0,515644358.9,1208826000.0,184615000.0,26326000.0,-45000.0,9396000.0,43499000.0,59028000.0,315616839.2,591014000.0,671881000.0,alamo group inc,seguin,1,35,0
1668,8863300000.0,4728200000.0,500200000.0,-618900000.0,0.01,800000.0,51300000.0,5698500000.0,8863300000.0,3619300000.0,-361700000.0,-116200000.0,-124900000.0,282800000.0,485500000.0,1474600000.0,4864100000.0,3138300000.0,agco corp /de,duluth,1,35,0
1669,80688000000.0,25847558341.0,7519000000.0,467000000.0,1.0,5031000000.0,491000000.0,64955000000.0,80688000000.0,24188512750.0,-851000000.0,-3102000000.0,4314000000.0,1667000000.0,2243000000.0,20537645265.0,35491000000.0,15731000000.0,deere & co,moline,1,35,0
1670,1294151.0,151478.0,15770910.06,157362.7316,0.0001,2530.0,-3379931.235,1949576.0,1294151.0,531594.0,1265000.0,-636000.0,-538024.0,-4915863.0,-1024470.0,10839.0,-9098257.0,-655425.0,"mj harvest, inc.",las vegas,4,35,0
1671,91920000000.0,26607000000.0,1345000000.0,1058000000.0,0.01,12000000.0,246000000.0,69014000000.0,91920000000.0,34475000000.0,-1856000000.0,-1341000000.0,4310000000.0,1915000000.0,1432000000.0,1442457249.0,34908000000.0,22101000000.0,"walgreens boots alliance, inc.",deerfield,1,59,0
1672,9351446000.0,3684952000.0,118480000.0,-42422000.0,1.0,55093000.0,780000.0,8747466000.0,9351446000.0,2739483000.0,-745100634.3,772005757.4,-70829508.57,-13057000.0,247423772.5,1839171775.0,-5326160000.0,603980000.0,rite aid corp,camp hill own,1,59,0
1673,173323000.0,147183000.0,111786000.0,-6932000.0,0.001,20000.0,1360000.0,32976000.0,173323000.0,31862000.0,-6033000.0,-477000.0,-422000.0,4428000.0,5419000.0,25280000.0,132489000.0,140347000.0,petmed express inc,delray beach,2,59,0
1674,231000000000.0,56559000000.0,7119000000.0,-793000000.0,0.01,17000000.0,1690000000.0,158000000000.0,231000000000.0,59311000000.0,-6558000000.0,-2974000000.0,8739000000.0,5006000000.0,7903000000.0,12664000000.0,53331000000.0,73244000000.0,cvs health corp,woonsocket,1,59,6
1675,3414000000.0,1419000000.0,230000000.0,-60000000.0,0.01,1000000.0,17000000.0,1889000000.0,3414000000.0,709000000.0,-34000000.0,-24000000.0,-1000000.0,-47000000.0,-12000000.0,122000000.0,-1074000000.0,1502000000.0,"covetrus, inc.",portland,1,59,0
1676,61250000.0,54065000.0,48735000.0,-9199000.0,0.001,33000.0,0.0,19151000.0,61250000.0,8924000.0,8730000.0,-1413000.0,-16516000.0,-19916000.0,-10463000.0,4302000.0,-168191000.0,42099000.0,"medavail holdings, inc.",mississauga,4,59,0
1677,8534361.0,8392601.0,3248619.0,-4428070.0,0.0,500.0,218052.0,910998.0,8534361.0,864432.0,-444754.0,-4494966.0,439801.0,468387.0,690674.0,57643.0,-4496324.0,7623363.0,"aixin life international, inc.","jinjiang, chengdu, sichuan pro",4,59,0
1678,10502286099.0,2904861081.0,579530904.7,46864812.07,13.64237779,81309955.47,29208922.93,9617776456.0,10585403370.0,2823953046.0,73281529.76,-239214715.2,216097660.8,125372717.1,144263039.5,1372191356.0,2499173838.0,1812078266.0,global blue group holding ag,bruttisellen,4,73,0
1679,10502286099.0,2904861081.0,579530904.7,46864812.07,13.64237779,81309955.47,29208922.93,9617776456.0,10585403370.0,2823953046.0,73281529.76,-239214715.2,216097660.8,125372717.1,144263039.5,1372191356.0,2499173838.0,1812078266.0,global blue group holding ag,bruttisellen,4,73,0
1680,148.0,43004614.74,148.0,-55074782.38,0.0001,50.0,0.0,28205.0,148.0,-91925297.09,-15633599.52,-40801305.09,-154.0,-8976.0,30313460.68,9276874.103,-28107.0,-28057.0,hoops scouting usa,palm desert,4,73,0
1681,829662000.0,121644000.0,84436000.0,-55288865.67,-0.916686177,18924000.0,6691000.0,109461000.0,829662000.0,28150000.0,-76268000.0,-34000.0,22032000.0,19416000.0,25620000.0,356000.0,89124000.0,720201000.0,"doubledown interactive co., ltd.",seoul,4,73,0
1682,170977831.0,912833.0,613606.0,-1405667.476,0.001,4478.0,-3256230.553,644723.0,170977831.0,410781.0,171598004.0,-170000000.0,-662758.0,-1015510.0,-942294.0,-252648251.0,-1122540.0,333108.0,good works acquisition corp.,houston,4,73,0
1683,832.0,832.0,-93313587.27,-92906958.65,0.001,11405.0,-3461688.141,259113.0,832.0,259113.0,195382.0,-96263001.0,-195382.0,-81193.0,11564089.21,-216233063.4,-291331.0,-258281.0,bylog group corp.,dalian city district zhongshan,4,73,0
1684,868680.0,672704.0,60364.0,-1523658.861,0.001,46361682.58,-6360723.534,140868617.8,868680.0,1143682.0,27864.0,21368.0,-16169.0,-248022.0,248022.0,1500.0,-315060.0,-275002.0,trend innovations holding inc.,vilnius,4,73,0
1685,374.0,5402071.72,374.0,-63947441.92,0.0001,546.0,-5317524.544,9011.0,374.0,-97821230.3,1200.0,-66039139.49,-21455.0,-3209.0,-3209.0,46256687.27,-30037.0,-8637.0,nowtransit inc,manchester,4,73,0
1686,3823084000.0,305295000.0,220748000.0,25021000.0,2.524184198,52028418.26,1378000.0,1511563000.0,3823084000.0,181412000.0,-699000.0,-12385000.0,39266000.0,-142258000.0,-27372000.0,47045000.0,-131458000.0,1945673000.0,"e2open parent holdings, inc.",austin,4,73,0
1687,20485.0,20485.0,1631.0,-56447499.35,-1.463729214,49768994.83,-3696260.874,27744.0,20485.0,27744.0,13333.0,-57594742.24,-23014.0,-1842.0,20442203.12,61268267.63,-44019.0,-7259.0,inky inc.,larnaca,4,73,0
1688,9523702.0,252787.0,13721070.44,82586.0,0.0,35.0,-3309309.132,7729684.0,9523702.0,5108475.0,52425.0,-47051.0,77212.0,-4417663.0,-1100720.0,48133.0,-33091655.0,1794018.0,"evmo, inc.",los angeles,4,73,0
1689,39266000.0,37612000.0,13526000.0,3115531.617,0.0001,2000.0,102000.0,4830000.0,39266000.0,3919000.0,228000.0,-1071000.0,4268000.0,446000.0,52000.0,1115000.0,-208804000.0,34436000.0,"support.com, inc.",wilmington,4,73,0
1690,680764.0,83611.0,10563.0,-311378.2382,0.001,51781.0,0.0,2181060.0,680764.0,2181060.0,1332171.0,-287777.0,-1124347.0,-315092.0,-340143.0,21299.0,-3557961.0,-1500296.0,boatim inc.,miami,4,73,0
1691,829662000.0,121644000.0,84436000.0,-55288865.67,-0.916686177,18924000.0,6691000.0,109461000.0,829662000.0,28150000.0,-76268000.0,-34000.0,22032000.0,19416000.0,25620000.0,356000.0,89124000.0,720201000.0,"doubledown interactive co., ltd.",seoul,4,73,0
1692,28290632.0,15746830.0,4102887.0,-342723.0,0.0001,519.0,-3179693.707,23488297.0,28290632.0,14228921.0,1662245.0,270420.0,-2255268.0,304562.0,-354563.0,113381083.0,-184387504.0,273125540.7,"net element, inc.",north miami beach,4,73,0
1693,210690.0,138853.0,20556.0,-64082775.78,0.001,473097.0,-5598656.308,5377596.0,210690.0,-97088337.82,149500.0,-66212348.01,-159256.0,-1617405.0,-1468692.0,46963404.22,-14858316.0,-5166906.0,"lgbtq loyalty holdings, inc.",san diego,4,73,0
1694,348172900.0,3160020.0,1582422.0,1582422.0,-2.073083892,56355346.09,-4177951.904,12778804.0,348172900.0,703804.0,348378764.0,-345000000.0,-1796342.0,-252806.0,-265686.0,126384307.9,-259325.0,5000006.0,fifth wall acquisition corp. i,los angeles,4,73,0
1695,1135716000.0,668897000.0,175199000.0,-45173000.0,0.001,121791669.5,-652000.0,973010000.0,1135716000.0,139413000.0,-8830000.0,-61500000.0,25157000.0,-16530000.0,-25280000.0,993194200.2,-204298000.0,162706000.0,"five9, inc.",san ramon,1,73,0
1696,795852000.0,484417000.0,411046000.0,-17528000.0,0.01,392000.0,11236000.0,330518000.0,795852000.0,282536000.0,-33745000.0,-90963000.0,107216000.0,58968000.0,33225000.0,49990000.0,211956000.0,465334000.0,"shutterstock, inc.",new york,1,73,0
1697,75776000000.0,17727000000.0,4414404418.0,-64000000.0,0.01,8000000.0,228000000.0,42983000000.0,75776000000.0,17251000000.0,-1377000000.0,-698000000.0,2013000000.0,573000000.0,1119000000.0,1650000000.0,14014000000.0,31793000000.0,fiserv inc,brookfield,1,73,0
1698,1602570000.0,910229000.0,139878000.0,-32021000.0,0.318064445,815000.0,-29534000.0,1080102000.0,1602570000.0,430244000.0,-60717000.0,10493000.0,19410000.0,30674000.0,2793000.0,154714550.7,375069000.0,522468000.0,pegasystems inc,cambridge,1,73,0
1699,193181000.0,92878000.0,40387000.0,2915000.0,0.001,41000.0,-163000.0,102036000.0,193181000.0,96947000.0,157000.0,-3785000.0,7377000.0,870000.0,6712000.0,17460000.0,-200438000.0,91145000.0,brightcove inc,boston,2,73,0
1700,1975603000.0,342759000.0,117915000.0,-5965000.0,0.0,0.0,2897000.0,1230094000.0,1975603000.0,153595000.0,-13740000.0,-49749000.0,57524000.0,9580000.0,24238000.0,175423000.0,319626000.0,745509000.0,"inovalon holdings, inc.",bowie,1,73,0
1701,2933000.0,1206000.0,1188000.0,952000.0,0.001,537000.0,-2920098.423,2023000.0,2933000.0,1998000.0,1000000.0,131000.0,-179000.0,-581000.0,-442000.0,1553000.0,-418970000.0,910000.0,"mgt capital investments, inc.",raleigh,4,73,0
1702,569260000.0,412278000.0,131448000.0,67707000.0,0.0001,13000.0,33000.0,260732000.0,569260000.0,232426000.0,34669000.0,30618000.0,2420000.0,-24373000.0,-24092000.0,23683000.0,-219197000.0,308528000.0,"upwork, inc",san francisco,1,73,0
1703,19151870000.0,5486563000.0,2559596000.0,4301505000.0,0.0,10843549000.0,10868000.0,7661791000.0,19151870000.0,3420877000.0,4096402000.0,-61588000.0,261666000.0,-82210000.0,-11752000.0,27805000.0,-1318246000.0,11490079000.0,clarivate plc,philadelphia,1,73,0
1704,2249062000.0,1255894000.0,422810000.0,15389000.0,0.01,1197000.0,4709000.0,1784935000.0,2249062000.0,748328000.0,35611000.0,-80676000.0,60473000.0,-58407000.0,-79701000.0,93640000.0,-1023971000.0,464127000.0,"zendesk, inc.",san francisco,1,73,0
1705,2511745000.0,1235826000.0,929306000.0,20518000.0,0.0001,6000.0,2312000.0,2227339000.0,2511745000.0,899185000.0,-67108000.0,-68107000.0,155950000.0,-52915000.0,-47358000.0,107126000.0,-947137000.0,284406000.0,proofpoint inc,sunnyvale,1,73,0
1706,200925.0,13425.0,11648.0,-50470809.31,0.001,90966.0,-4655176.804,344269.0,200925.0,344269.0,119999.0,-52537036.53,-127915.0,-189797.0,-188695.0,-204316762.7,-7773335.0,-143344.0,wikisoft corp.,san francisco,4,73,0
1707,30275000.0,20999000.0,13946000.0,-443000.0,0.001,11000.0,-289000.0,15598000.0,30275000.0,12305000.0,3000000.0,-638000.0,-2777000.0,-2501000.0,-3011000.0,4441000.0,-295876000.0,14677000.0,marin software inc,san francisco,4,73,0
1708,7713600000.0,918700000.0,276300000.0,-114600000.0,0.001,100000.0,132500000.0,4943400000.0,7713600000.0,1493900000.0,-447900000.0,-173500000.0,681900000.0,322600000.0,267400000.0,657600000.0,4991000000.0,2753500000.0,"verisk analytics, inc.",jersey city,1,73,0
1709,3399109.0,2737225.0,24159352.84,-737178.0508,0.001,317302.0,-3649105.163,1332039.0,3399109.0,1332039.0,846880.0,-37888.0,-635261.0,-1293636.0,6300568.7,-194215284.2,-14250134.0,2067070.0,healthy extracts inc.,las vegas,4,73,0
1710,3115430.0,2490158.0,32146288.92,2767340.451,0.001,308887.0,-3711517.478,261604.0,3115430.0,261604.0,1944248.0,-115740.0,1902758.0,-2576375.0,6016188.425,-185355763.4,-12956498.0,2853826.0,healthy extracts inc.,las vegas,4,73,0
1711,48772500000.0,40741800000.0,2575200000.0,6089600000.0,0.1,63900000.0,762700000.0,43102400000.0,48772500000.0,38094800000.0,6437500000.0,-3515000000.0,3093300000.0,2598500000.0,1168686886.0,684500000.0,19451100000.0,5670100000.0,automatic data processing inc,roseland,1,73,0
1712,162108000.0,91157000.0,60706000.0,11464000.0,-0.842089788,47713373.27,-5314841.435,36853000.0,162108000.0,32093000.0,-471000.0,-245000.0,12199000.0,-5385000.0,-5534000.0,4485000.0,-522610000.0,125255000.0,"castlight health, inc.",san francisco,2,73,0
1713,236639.0,122554.0,10656043.99,144474.4828,0.001,5474979.0,-3215262.994,1646862.0,236639.0,1577862.0,187621.0,-5953.0,-203041.0,-1851372.0,-401433.0,21085.0,-15512951.0,-1410223.0,"right on brands, inc.",rowlett,4,73,0
1714,2933000.0,1206000.0,1188000.0,952000.0,0.001,537000.0,-2920098.423,2023000.0,2933000.0,1998000.0,1000000.0,131000.0,-179000.0,-581000.0,-442000.0,1553000.0,-418970000.0,910000.0,"mgt capital investments, inc.",raleigh,4,73,0
1715,1070784000.0,355540000.0,199891000.0,-1803000.0,0.01,719000.0,7340000.0,672740000.0,1070784000.0,136905000.0,-66869000.0,-47036000.0,112029000.0,84700000.0,99291000.0,41240000.0,436817000.0,393767000.0,"evertec, inc.",rio piedras,1,73,0
1716,2973802000.0,529090000.0,538535542.6,31382000.0,0.0001,21000.0,1514000.0,4604412000.0,2973802000.0,856260000.0,-25018000.0,-7944000.0,64238000.0,-74097000.0,-118174000.0,2020701584.0,-3256697000.0,-1630610000.0,"vivint smart home, inc.",provo,1,73,0
1717,1249905000.0,771459000.0,541024000.0,-31932000.0,8.26724573,14866000.0,-4365000.0,1267848296.0,1249905000.0,130183000.0,-37157000.0,22205000.0,-17241000.0,17365000.0,-17601000.0,10623000.0,1472191000.0,1080596000.0,"liveramp holdings, inc.",san francisco,1,73,0
1718,1020884000.0,162277000.0,52185000.0,-15534000.0,0.01,690000.0,1117000.0,663442000.0,1020884000.0,95972000.0,-82058000.0,-13095000.0,79619000.0,5966000.0,15655000.0,46450000.0,-1172943000.0,357442000.0,cars.com inc.,chicago,2,73,0
1719,675658000.0,266230000.0,109288000.0,-3243000.0,1.071588897,111000.0,256000.0,518862000.0,675658000.0,121202000.0,3435000.0,-11146000.0,4032000.0,-43906000.0,-38827000.0,90776000.0,-634961000.0,156796000.0,8x8 inc /de/,campbell,1,73,0
1720,60929000.0,35716000.0,22059000.0,4486000.0,0.01,299000.0,366000.0,32930000.0,60929000.0,21232000.0,413000.0,-1473000.0,5586000.0,-103000.0,8685662.858,7892000.0,5128000.0,31405000.0,innodata inc,ridgefield park,4,73,0
1721,483532000.0,146435000.0,7258000.0,-1052000.0,5.391042194,23457000.0,964000.0,1181993274.0,483532000.0,170697000.0,19177000.0,-37834000.0,17604000.0,1807000.0,-2034000.0,144187000.0,84062000.0,110824000.0,tucows inc /pa/,toronto,2,73,0
1722,421005000.0,31632000.0,15359000.0,-7441000.0,-0.719859865,40894154.2,109000.0,130634000.0,421005000.0,32327000.0,-1562000.0,-105000.0,-5784000.0,-5469000.0,-7921000.0,3471000.0,-146216000.0,290371000.0,gty technology holdings inc.,las vegas,4,73,0
1723,4494000000.0,1049000000.0,818000000.0,395000000.0,-1.271499411,-26675620.09,-6000000.0,2487000000.0,4494000000.0,444000000.0,324000000.0,-26000000.0,101000000.0,153000000.0,-146000000.0,340872853.1,-585000000.0,-311000000.0,"liberty tripadvisor holdings, inc.",englewood,2,73,0
1724,10031851000.0,1135521000.0,109104000.0,-3997000.0,0.001,311000.0,-8450000.0,6767998000.0,10031851000.0,1013461000.0,-47568000.0,-67006000.0,110107000.0,-3605000.0,44142000.0,162784000.0,-1046296000.0,3263853000.0,change healthcare inc.,nashville,1,73,0
1725,186927000.0,169872000.0,120627000.0,5810000.0,0.001,33000.0,55000.0,106700000.0,186927000.0,104711000.0,7073000.0,-272000.0,-991000.0,-12715000.0,-12647000.0,479000.0,-323647000.0,80227000.0,"veritone, inc.",costa mesa,4,73,0
1726,1291684000.0,677944000.0,163768000.0,-48278000.0,0.01,704000.0,8412000.0,851904000.0,1291684000.0,623239000.0,-64641000.0,-24031000.0,42229000.0,38952000.0,63543000.0,81261000.0,898961000.0,439780000.0,csg systems international inc,greenwood village,1,73,0
1727,452967000.0,57795000.0,33901000.0,12539000.0,0.01,782000.0,-352000.0,302442000.0,452967000.0,85023000.0,-3638000.0,-9006000.0,25356000.0,-2931000.0,-1048000.0,6182000.0,-266661000.0,30251000.0,zix corp,dallas,2,73,0
1728,784205000.0,388776000.0,184642000.0,3073000.0,-0.523929961,40218704.74,17604000.0,180459000.0,784205000.0,103547000.0,-22073000.0,-56054000.0,81335000.0,28052000.0,64268000.0,31641000.0,179825000.0,549181000.0,"cargurus, inc.",cambridge,1,73,0
1729,20867000000.0,7541000000.0,2460000000.0,-508000000.0,0.01,3000000.0,142000000.0,15481000000.0,20867000000.0,7406000000.0,-866000000.0,311000000.0,-29000000.0,278000000.0,332000000.0,-1351876985.0,-5045000000.0,5077000000.0,dxc technology co,tysons,1,73,0
1730,1968657000.0,648108000.0,325297000.0,-314556000.0,3.07192089,9000.0,410000.0,1876370000.0,1968657000.0,446791000.0,-332236000.0,-43608000.0,61471000.0,-110956000.0,-73381000.0,152925000.0,-483448000.0,92287000.0,"ringcentral, inc.",belmont,1,73,0
1731,35391.0,19146.0,13566259.6,18378.0,0.0001,191493.0,400.0,145277.0,35391.0,145277.0,17420.0,-2905324.507,958.0,-8135.0,5448.0,7500.0,-3604230.0,-109886.0,"powerdyne international, inc.",warwick,4,73,0
1732,6132200000.0,1977600000.0,1058000000.0,-306400000.0,0.0,-45493341.07,24900000.0,3111600000.0,6132200000.0,1507900000.0,-27800000.0,-273500000.0,-2700000.0,27800000.0,74800000.0,36100000.0,-2291700000.0,3020600000.0,zynga inc,san francisco,1,73,0
1733,225279000.0,61262000.0,51993000.0,30149000.0,0.0001,12000.0,6000.0,361384000.0,225279000.0,29568000.0,49240000.0,-2411000.0,-16685000.0,-15303000.0,-8590000.0,12648000.0,-1025349000.0,-136270000.0,"nanthealth, inc.",culver city,4,73,0
1734,2519400000.0,1514000000.0,1179700000.0,612944074.7,0.01,4100000.0,51400000.0,3128500000.0,2519400000.0,529100000.0,570700000.0,-98600000.0,189900000.0,90000000.0,165400000.0,98100000.0,-1600700000.0,-609100000.0,playtika holding corp.,herzliya pituarch,4,73,0
1735,456430000.0,209865000.0,118625000.0,85655000.0,0.0001,4000.0,-7408000.0,326357000.0,456430000.0,103097000.0,298035000.0,-198858000.0,-13113000.0,-4487000.0,-10843000.0,15939000.0,-82648000.0,130073000.0,"kaleyra, inc.",milan,2,73,0
1736,631900000.0,365600000.0,197293585.9,31900000.0,-1.900210285,57453901.53,3900000.0,143000000.0,631900000.0,53500000.0,-29200000.0,-7100000.0,68300000.0,11200000.0,80200000.0,4000000.0,44100000.0,89900000.0,sciplay corp,las vegas,2,73,0
1737,170407906.0,375315.0,127722.0,-53018102.81,0.001,4478.0,-3658412.398,1118269.0,170407906.0,918867.0,101327535.3,-155012559.5,-1148642.0,-1043472.0,-2032419.0,-311137983.9,-2166011.0,-710363.0,good works acquisition corp.,houston,4,73,0
1738,34736775.0,4475222.0,3614435.0,2501624.0,0.001,33031606.45,-4701232.247,5296647.0,34736775.0,5282647.0,21250788.0,-26065630.0,7664467.0,-44868930.0,-3330064.067,15581357.0,-51108458.0,29532996.0,mawson infrastructure group inc.,north sydney nsw,4,73,0
1739,25340472.0,7250081.0,6739280.0,5652527.0,0.0001,6588.0,2634.0,7114643.0,25340472.0,5762587.0,6982991.0,9865.0,-1331655.0,-770020.0,-1246218.0,2878714.0,-23912031.0,17961656.0,greenpro capital corp.,59200 kuala lumpur,4,73,0
